Date,Title,Content,URL,Publisher,LLMResponse,Sentiment
"Thu, 04 Apr 2024 07:00:00 GMT","Senior Vice President Deirdre O'Brien Sells 54,732 Shares of Apple Inc (AAPL) - Yahoo Finance","Senior Vice President Deirdre O'Brien Sells 54,732 Shares of Apple Inc (AAPL)  Yahoo Finance",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zZW5pb3ItdmljZS1wcmVzaWRlbnQtZGVpcmRyZS1vYnJpZW4tMDU1MzU2NTYwLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Wed, 01 May 2024 15:57:00 GMT",Will Solid Mac Sales & Services Aid Apple's (AAPL) Q2 Earnings? - Yahoo Finance,Will Solid Mac Sales & Services Aid Apple's (AAPL) Q2 Earnings?  Yahoo Finance,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zb2xpZC1tYWMtc2FsZXMtc2VydmljZXMtYWlkLTE1NTcwMDMwMi5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 06 Mar 2024 08:00:00 GMT",Institutional investors may overlook Apple Inc.'s (NASDAQ:AAPL) recent US$193b market cap drop as long-term gains remain positive - Simply Wall St,Institutional investors may overlook Apple Inc.'s (NASDAQ:AAPL) recent US$193b market cap drop as long-term gains remain positive  Simply Wall St,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL2luc3RpdHV0aW9uYWwtaW52ZXN0b3JzLW1heS1vdmVybG9vay1hcHBsZS1pbmNzLW5hc2RhcWFhcGwtctIBfGh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL2luc3RpdHV0aW9uYWwtaW52ZXN0b3JzLW1heS1vdmVybG9vay1hcHBsZS1pbmNzLW5hc2RhcWFhcGwtci9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://simplywall.st', 'title': 'Simply Wall St'}",**POSITIVE**,POSITIVE
"Mon, 22 Apr 2024 07:00:00 GMT",Apple (AAPL) Increases Yet Falls Behind Market: What Investors Need to Know - Yahoo Finance,Apple (AAPL) Increases Yet Falls Behind Market: What Investors Need to Know  Yahoo Finance,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWluY3JlYXNlcy15ZXQtZmFsbHMtMjE0NTE5Mjc0Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Fri, 23 Feb 2024 08:00:00 GMT",Apple (NASDAQ:AAPL) Fires Back on Spotify's EU Complaint - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Fires Back on Spotify's EU Complaint - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtZmlyZXMtYmFjay1vbi1zcG90aWZ5cy1ldS1jb21wbGFpbnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEUTRAL**,NEUTRAL
"Fri, 03 May 2024 10:49:08 GMT",Here's Why The London Company Large Cap Strategy Sold Apple (AAPL) - Yahoo Finance,Here's Why The London Company Large Cap Strategy Sold Apple (AAPL)  Yahoo Finance,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktbG9uZG9uLWNvbXBhbnktbGFyZ2UtY2FwLTEwNDkwODAwNC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Thu, 02 May 2024 21:25:56 GMT",Apple Q2 earnings: Key takeaways - Yahoo Finance,Apple Q2 earnings: Key takeaways  Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vdmlkZW8vYXBwbGUtcTItZWFybmluZ3Mta2V5LXRha2Vhd2F5cy0yMTI1NTY0OTUuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 25 Mar 2024 07:00:00 GMT",Soft Landing Still The Narrative & Stock Of The Week: Apple (AAPL) - Forbes,Soft Landing Still The Narrative & Stock Of The Week: Apple (AAPL)  Forbes,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9obmJ1Y2tpbmdoYW0vMjAyNC8wMy8yNS9zb2Z0LWxhbmRpbmctc3RpbGwtdGhlLW5hcnJhdGl2ZS0tc3RvY2stb2YtdGhlLXdlZWstYXBwbGUtYWFwbC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",**POSITIVE**,POSITIVE
"Thu, 02 May 2024 16:00:01 GMT",Apple announces largest-ever $110 billion share buyback as iPhone sales drop 10% - CNBC,Apple announces largest-ever $110 billion share buyback as iPhone sales drop 10%  CNBC,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDUvMDIvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTItMjAyNC5odG1s0gFLaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDUvMDIvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTItMjAyNC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",**POSITIVE**,POSITIVE
"Wed, 03 Apr 2024 07:00:00 GMT",Apple Stock Flashes Death Cross; What's Next? - Investor's Business Daily,Apple Stock Flashes Death Cross; What's Next?  Investor's Business Daily,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vcmVzZWFyY2gvYXBwbGUtc3RvY2stYWFwbC1kZWF0aC1jcm9zcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",**NEGATIVE**,NEGATIVE
"Tue, 12 Mar 2024 07:00:00 GMT",Apple Stock: Great News From An AAPL Bear - TheStreet,Apple Stock: Great News From An AAPL Bear  TheStreet,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stZ3JlYXQtbmV3cy1mcm9tLWFuLWFhcGwtYmVhctIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",**NEUTRAL**,NEUTRAL
"Wed, 03 Apr 2024 07:00:00 GMT",Apple Inc (AAPL) CEO Timothy Cook Sells 196410 Shares Apple Inc (AAPL) CEO Timothy Cook Sells 196410 Shares ... - Yahoo Finance,Apple Inc (AAPL) CEO Timothy Cook Sells 196410 Shares Apple Inc (AAPL) CEO Timothy Cook Sells 196410 Shares ...  Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtYWFwbC1jZW8tdGltb3RoeS0wNTUzNTQ4ODQuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 06 Mar 2024 08:00:00 GMT",How Apple (AAPL) Could Dial Into an 'AiPhone' - Nasdaq,How Apple (AAPL) Could Dial Into an 'AiPhone'  Nasdaq,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaG93LWFwcGxlLWFhcGwtY291bGQtZGlhbC1pbnRvLWFuLWFpcGhvbmXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",**POSITIVE**,POSITIVE
"Thu, 02 May 2024 21:20:37 GMT","AAPL Earnings: Apple Surges on Strong Results, $110B Buyback - TipRanks.com - TipRanks","AAPL Earnings: Apple Surges on Strong Results, $110B Buyback - TipRanks.com  TipRanks",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FhcGwtZWFybmluZ3MtYXBwbGUtc3VyZ2VzLW9uLXN0cm9uZy1yZXN1bHRzLTExMGItYnV5YmFja9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**POSITIVE**,POSITIVE
"Thu, 02 May 2024 20:53:01 GMT",Apple Inc (AAPL-Q) Stock Price and News - The Globe and Mail,Apple Inc (AAPL-Q) Stock Price and News  The Globe and Mail,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vaW52ZXN0aW5nL21hcmtldHMvc3RvY2tzL0FBUEwtUS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theglobeandmail.com', 'title': 'The Globe and Mail'}",**POSITIVE**,POSITIVE
"Tue, 30 Jan 2024 08:00:00 GMT",AAPL Stock Alert: Why Now May Be the Perfect Time to Take a Bite of Apple - InvestorPlace,AAPL Stock Alert: Why Now May Be the Perfect Time to Take a Bite of Apple  InvestorPlace,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMS9hYXBsLXN0b2NrLWFsZXJ0LXdoeS1ub3ctbWF5LWJlLXRoZS1wZXJmZWN0LXRpbWUtdG8tdGFrZS1hLWJpdGUtb2YtYXBwbGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Mon, 01 Apr 2024 07:00:00 GMT",Apple (AAPL) Falls More Steeply Than Broader Market: What Investors Need to Know - Yahoo Finance,Apple (AAPL) Falls More Steeply Than Broader Market: What Investors Need to Know  Yahoo Finance,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWZhbGxzLW1vcmUtc3RlZXBseS0yMTQ1MTg5MjkuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Wed, 01 May 2024 13:38:00 GMT",Apple Earnings Preview: Should You Buy AAPL Stock Ahead of Thursday's Q2 Report? - Nasdaq,Apple Earnings Preview: Should You Buy AAPL Stock Ahead of Thursday's Q2 Report?  Nasdaq,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtZWFybmluZ3MtcHJldmlldzotc2hvdWxkLXlvdS1idXktYWFwbC1zdG9jay1haGVhZC1vZi10aHVyc2RheXMtcTItcmVwb3J00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",**POSITIVE**,POSITIVE
"Mon, 22 Apr 2024 07:00:00 GMT",Apple Stock A Buy Right Now? AAPL Stock Chart Shows This - Investor's Business Daily,Apple Stock A Buy Right Now? AAPL Stock Chart Shows This  Investor's Business Daily,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vcmVzZWFyY2gvYXBwbGUtc3RvY2stYnV5LW5vdy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",**POSITIVE**,POSITIVE
"Thu, 01 Feb 2024 08:00:00 GMT",Apple stock falls after company gives outlook suggesting weak iPhone sales - CNBC,Apple stock falls after company gives outlook suggesting weak iPhone sales  CNBC,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDIvMDEvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTEtMjAyNC5odG1s0gFLaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDIvMDEvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTEtMjAyNC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",**NEGATIVE**,NEGATIVE
"Thu, 08 Feb 2024 08:00:00 GMT",Apple Stock (NASDAQ:AAPL): 2 Catalysts That Could Power Shares to $250 - Yahoo Finance,Apple Stock (NASDAQ:AAPL): 2 Catalysts That Could Power Shares to $250  Yahoo Finance,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1zdG9jay1uYXNkYXEtYWFwbC0yLTA1NTA0ODU3Ni5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Thu, 01 Feb 2024 08:00:00 GMT",Apple (AAPL) Q1 2024 Earnings: What to Expect - Nasdaq,Apple (AAPL) Q1 2024 Earnings: What to Expect  Nasdaq,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMS0yMDI0LWVhcm5pbmdzLXdoYXQtdG8tZXhwZWN00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",**POSITIVE**,POSITIVE
"Thu, 02 May 2024 21:52:58 GMT",Apple Inc (AAPL) Q2 Earnings: Slight Decline in Revenue but Surpasses EPS Estimates - Yahoo Finance,Apple Inc (AAPL) Q2 Earnings: Slight Decline in Revenue but Surpasses EPS Estimates  Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtYWFwbC1xMi1lYXJuaW5ncy0yMTUyNTg5NTYuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Sun, 28 Apr 2024 12:06:31 GMT","Weekly Preview: Earnings to Watch This Week 4-28-24 (AAPL, AMZN, SQ) - Nasdaq","Weekly Preview: Earnings to Watch This Week 4-28-24 (AAPL, AMZN, SQ)  Nasdaq",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2Vla2x5LXByZXZpZXctZWFybmluZ3MtdG8td2F0Y2gtdGhpcy13ZWVrLWFhcGwtYW16bi1zcdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",**POSITIVE**,POSITIVE
"Fri, 02 Feb 2024 08:00:00 GMT",Apple Inc. (NASDAQ:AAPL) Q1 2024 Earnings Call Transcript - Yahoo Finance,Apple Inc. (NASDAQ:AAPL) Q1 2024 Earnings Call Transcript  Yahoo Finance,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtbmFzZGFxLWFhcGwtcTEtMTQzMTU2MTgxLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 20 Mar 2024 07:00:00 GMT",Apple (AAPL) Surpasses Market Returns: Some Facts Worth Knowing - Yahoo Finance,Apple (AAPL) Surpasses Market Returns: Some Facts Worth Knowing  Yahoo Finance,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN1cnBhc3Nlcy1tYXJrZXQtcmV0dXJucy0yMTQ1MTg2MDQuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 13 Feb 2024 08:00:00 GMT",Here's How Not Holding Apple (AAPL) Affected Mairs & Power Growth Fund - Yahoo Finance,Here's How Not Holding Apple (AAPL) Affected Mairs & Power Growth Fund  Yahoo Finance,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9ub3QtaG9sZGluZy1hcHBsZS1hYXBsLWFmZmVjdGVkLTEzMDAxMjQ4My5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Fri, 08 Mar 2024 08:00:00 GMT",Apple (AAPL) Ascends While Market Falls: Some Facts to Note - Yahoo Finance,Apple (AAPL) Ascends While Market Falls: Some Facts to Note  Yahoo Finance,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWFzY2VuZHMtd2hpbGUtbWFya2V0LTIyNDUyMjYxMC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Thu, 14 Mar 2024 07:00:00 GMT",Apple's Rotten Core: 3 Reasons to Dump AAPL Stock Now - InvestorPlace,Apple's Rotten Core: 3 Reasons to Dump AAPL Stock Now  InvestorPlace,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtcm90dGVuLWNvcmUtMy1yZWFzb25zLXRvLWR1bXAtYWFwbC1zdG9jay1ub3cv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEGATIVE**,NEGATIVE
"Thu, 02 May 2024 21:07:47 GMT","Stocks making the biggest moves after hours: AAPL, NET, EXPE, SQ - CNBC","Stocks making the biggest moves after hours: AAPL, NET, EXPE, SQ  CNBC",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDUvMDIvc3RvY2tzLW1ha2luZy10aGUtYmlnZ2VzdC1tb3Zlcy1hZnRlci1ob3Vycy1hYXBsLW5ldC1leHBlLXNxLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",**POSITIVE**,POSITIVE
"Thu, 02 May 2024 20:31:30 GMT",Apple (AAPL) Tops Q2 EPS by 3c - StreetInsider.com,Apple (AAPL) Tops Q2 EPS by 3c  StreetInsider.com,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL0Vhcm5pbmdzL0FwcGxlKyUyOEFBUEwlMjkrVG9wcytRMitFUFMrYnkrM2MvMjMxNjU2MDYuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.streetinsider.com', 'title': 'StreetInsider.com'}",**POSITIVE**,POSITIVE
"Fri, 03 May 2024 16:20:38 GMT",Apple Inc. (NASDAQ:AAPL) Q2 2024 Earnings Call Transcript - Yahoo Finance,Apple Inc. (NASDAQ:AAPL) Q2 2024 Earnings Call Transcript  Yahoo Finance,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtbmFzZGFxLWFhcGwtcTItMTYyMDM4MTQ5Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Thu, 25 Apr 2024 07:00:00 GMT",Apple (AAPL) Expected to Beat Earnings Estimates: Should You Buy? - Yahoo Finance,Apple (AAPL) Expected to Beat Earnings Estimates: Should You Buy?  Yahoo Finance,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWV4cGVjdGVkLWJlYXQtZWFybmluZ3MtMTQwMjExOTM4Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 23 Apr 2024 07:00:00 GMT",Will Apple (AAPL) Beat Estimates Again in Its Next Earnings Report? - Yahoo Finance,Will Apple (AAPL) Beat Estimates Again in Its Next Earnings Report?  Yahoo Finance,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWJlYXQtZXN0aW1hdGVzLWFnYWluLTE2MTAxNDExMi5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 29 Apr 2024 10:09:20 GMT",Apple Earnings Preview: Is AAPL Stock a Buy Ahead of the May 2 Report? - InvestorPlace,Apple Earnings Preview: Is AAPL Stock a Buy Ahead of the May 2 Report?  InvestorPlace,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wNC9hcHBsZS1lYXJuaW5ncy1wcmV2aWV3LWlzLWFhcGwtc3RvY2stYS1idXktYWhlYWQtb2YtdGhlLW1heS0yLXJlcG9ydC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEUTRAL**,NEUTRAL
"Mon, 25 Mar 2024 07:00:00 GMT","Apple's AI Lifeline: Don't Panic. AAPL Stock Is Down, but Not Out. - InvestorPlace","Apple's AI Lifeline: Don't Panic. AAPL Stock Is Down, but Not Out.  InvestorPlace",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtYWktbGlmZWxpbmUtZG9udC1wYW5pYy1hYXBsLXN0b2NrLWlzLWRvd24tYnV0LW5vdC1vdXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Thu, 14 Mar 2024 07:00:00 GMT",Apple (AAPL) Advances While Market Declines: Some Information for Investors - Yahoo Finance,Apple (AAPL) Advances While Market Declines: Some Information for Investors  Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWFkdmFuY2VzLXdoaWxlLW1hcmtldC0yMTQ1MjA2NTEuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 18 Mar 2024 07:00:00 GMT",Is Apple (AAPL) Facing Increasing Risk of Chinese Bans? - Yahoo Finance,Is Apple (AAPL) Facing Increasing Risk of Chinese Bans?  Yahoo Finance,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWZhY2luZy1pbmNyZWFzaW5nLXJpc2stMTQxNjQ5OTQ1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Thu, 02 May 2024 20:33:30 GMT","Apple (AAPL) Reports Q2, Announces $110B Share Buyback - StreetInsider.com","Apple (AAPL) Reports Q2, Announces $110B Share Buyback  StreetInsider.com",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL0NvcnBvcmF0ZStOZXdzL0FwcGxlKyUyOEFBUEwlMjkrUmVwb3J0cytRMiUyQytBbm5vdW5jZXMrJTI0MTEwQitTaGFyZStCdXliYWNrLzIzMTY1NjQ0Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.streetinsider.com', 'title': 'StreetInsider.com'}",**POSITIVE**,POSITIVE
"Fri, 09 Feb 2024 08:00:00 GMT",AAPL Stock Forecast: Surprise! Why Apple Is In Better Shape Than People Realize. - InvestorPlace,AAPL Stock Forecast: Surprise! Why Apple Is In Better Shape Than People Realize.  InvestorPlace,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi9hYXBsLXN0b2NrLWZvcmVjYXN0LXN1cnByaXNlLXdoeS1hcHBsZS1pcy1pbi1iZXR0ZXItc2hhcGUtdGhhbi1wZW9wbGUtcmVhbGl6ZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Tue, 02 Apr 2024 07:00:00 GMT",AAPL: Should Investors Buy Apple (AAPL) in April? - StockNews.com,AAPL: Should Investors Buy Apple (AAPL) in April?  StockNews.com,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL2FhcGwtbHRyeC1hbG90LWxvZ2ktc2hvdWxkLWludmVzdG9ycy1idXktYXBwbGUtYWFwbC1pbi1hcHJpbC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",**POSITIVE**,POSITIVE
"Sun, 07 Apr 2024 07:00:00 GMT",Apple (AAPL) Future Products Could Include Robots and Smart Home Push - Bloomberg,Apple (AAPL) Future Products Could Include Robots and Smart Home Push  Bloomberg,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyNC0wNC0wNy9hcHBsZS1hYXBsLWZ1dHVyZS1wcm9kdWN0cy1jb3VsZC1pbmNsdWRlLXJvYm90cy1hbmQtc21hcnQtaG9tZS1wdXNoLWx1cGlubW5h0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
